"","Country","Female","Ideo","ClimConcen","ClimSerious","Tech","SupportParis","WhenHarm","PesonalHarm","WorryType","RichPay","WomensRights","Edu","StandIncome","ClimStand","GDPPC","Diffs"
"26611","Pakistan",0,NA,NA,3,NA,1,3,2,"Droughts or water shortages",0,4,11,-0.733058365550917,-0.440039358996632,1547.9,0.152773024862693
"26612","Pakistan",0,NA,3,NA,NA,NA,NA,NA,"Don't know",NA,4,5,-0.733058365550917,NA,1547.9,0.152773024862693
"26613","Pakistan",0,NA,NA,4,1,NA,NA,NA,"Droughts or water shortages",NA,4,0,-0.177465079002042,0.806206591320783,1547.9,0.152773024862693
"26614","Pakistan",1,NA,NA,3,NA,0,NA,1,"Don't know",NA,4,0,0,-0.440039358996632,1547.9,0.152773024862693
"26615","Pakistan",1,NA,NA,NA,NA,NA,NA,NA,"Severe weather, like floods or intense storms",NA,4,0,1.48931478064458,NA,1547.9,0.152773024862693
"26616","Pakistan",1,NA,4,3,0,1,NA,NA,"Severe weather, like floods or intense storms",NA,4,NA,0.378128207546834,-0.440039358996632,1547.9,0.152773024862693
"26617","Pakistan",1,NA,NA,NA,NA,NA,NA,NA,"Don't know",NA,4,0,-0.733058365550917,NA,1547.9,0.152773024862693
"26618","Pakistan",1,NA,3,3,NA,NA,1,3,"Long periods of unusually hot weather",NA,4,0,-1.28865165209979,-0.440039358996632,1547.9,0.152773024862693
"26619","Pakistan",0,NA,3,3,0,1,2,3,"Rising sea levels",NA,4,0,-1.28865165209979,-0.440039358996632,1547.9,0.152773024862693
"26620","Pakistan",0,NA,1,2,NA,1,4,1,"Severe weather, like floods or intense storms",1,3,6,-0.733058365550917,-1.68628530931405,1547.9,0.152773024862693
"26621","Pakistan",1,NA,3,3,NA,NA,NA,3,"Droughts or water shortages",NA,4,0,-1.84424493864867,-0.440039358996632,1547.9,0.152773024862693
"26622","Pakistan",0,NA,3,4,0,1,NA,3,"Droughts or water shortages",NA,4,8,-0.177465079002042,0.806206591320783,1547.9,0.152773024862693
"26623","Pakistan",1,NA,NA,NA,NA,NA,NA,NA,"Don't know",NA,3,0,-0.177465079002042,NA,1547.9,0.152773024862693
"26624","Pakistan",0,NA,3,4,1,1,1,4,"Droughts or water shortages",1,2,17,0,0.806206591320783,1547.9,0.152773024862693
"26625","Pakistan",1,NA,NA,NA,NA,1,NA,NA,"Severe weather, like floods or intense storms",1,4,5,-0.177465079002042,NA,1547.9,0.152773024862693
"26626","Pakistan",0,NA,NA,NA,NA,NA,NA,NA,"Rising sea levels",NA,3,6,0,NA,1547.9,0.152773024862693
"26627","Pakistan",1,NA,3,3,0,1,1,3,"Severe weather, like floods or intense storms",1,4,0,-0.177465079002042,-0.440039358996632,1547.9,0.152773024862693
"26628","Pakistan",0,NA,NA,NA,NA,NA,NA,NA,"Droughts or water shortages",NA,3,5,-0.177465079002042,NA,1547.9,0.152773024862693
"26629","Pakistan",1,NA,NA,NA,NA,NA,NA,4,"Severe weather, like floods or intense storms",0,4,7,0.378128207546834,NA,1547.9,0.152773024862693
"26630","Pakistan",1,NA,NA,NA,NA,NA,NA,NA,"Don't know",NA,4,0,-0.733058365550917,NA,1547.9,0.152773024862693
"26631","Pakistan",0,NA,NA,NA,NA,NA,NA,NA,"Don't know",NA,NA,0,-0.733058365550917,NA,1547.9,0.152773024862693
"26632","Pakistan",1,NA,NA,NA,NA,NA,NA,NA,"Don't know",NA,3,0,-0.177465079002042,NA,1547.9,0.152773024862693
"26633","Pakistan",1,NA,NA,NA,NA,NA,NA,NA,"Don't know",NA,4,0,-0.177465079002042,NA,1547.9,0.152773024862693
"26634","Pakistan",0,NA,2,NA,NA,NA,NA,3,"Droughts or water shortages",1,3,0,0.933721494095709,NA,1547.9,0.152773024862693
"26635","Pakistan",0,NA,4,1,0,0,1,2,"Droughts or water shortages",0,4,0,0.933721494095709,-2.93253125963146,1547.9,0.152773024862693
"26636","Pakistan",0,NA,1,2,NA,0,3,2,"Long periods of unusually hot weather",NA,4,9,0.378128207546834,-1.68628530931405,1547.9,0.152773024862693
"26637","Pakistan",1,NA,1,3,0,1,1,3,"Severe weather, like floods or intense storms",1,4,11,-0.733058365550917,-0.440039358996632,1547.9,0.152773024862693
"26638","Pakistan",0,NA,4,4,0,0,2,3,"Severe weather, like floods or intense storms",0,4,18,2.04490806719346,0.806206591320783,1547.9,0.152773024862693
"26639","Pakistan",1,NA,3,3,0,0,2,4,"Droughts or water shortages",0,4,10,2.04490806719346,-0.440039358996632,1547.9,0.152773024862693
"26640","Pakistan",0,NA,2,3,0,1,2,2,"Severe weather, like floods or intense storms",1,4,14,2.04490806719346,-0.440039358996632,1547.9,0.152773024862693
"26641","Pakistan",0,NA,NA,NA,NA,NA,NA,NA,"Severe weather, like floods or intense storms",NA,2,10,-1.28865165209979,NA,1547.9,0.152773024862693
"26642","Pakistan",1,NA,NA,NA,NA,NA,NA,NA,"Don't know",NA,4,0,-1.28865165209979,NA,1547.9,0.152773024862693
"26643","Pakistan",0,NA,3,3,NA,0,3,2,"Long periods of unusually hot weather",NA,4,12,-0.177465079002042,-0.440039358996632,1547.9,0.152773024862693
"26644","Pakistan",1,NA,3,3,0,1,2,3,"Droughts or water shortages",0,4,12,2.04490806719346,-0.440039358996632,1547.9,0.152773024862693
"26645","Pakistan",1,NA,3,4,0,1,2,4,"Droughts or water shortages",NA,4,4,0,0.806206591320783,1547.9,0.152773024862693
"26646","Pakistan",1,NA,NA,4,NA,1,NA,NA,"Severe weather, like floods or intense storms",NA,4,9,0,0.806206591320783,1547.9,0.152773024862693
"26647","Pakistan",1,NA,4,4,0,0,2,3,"Severe weather, like floods or intense storms",NA,4,13,0,0.806206591320783,1547.9,0.152773024862693
"26648","Pakistan",0,NA,3,NA,NA,NA,NA,4,"Severe weather, like floods or intense storms",NA,4,0,0.378128207546834,NA,1547.9,0.152773024862693
"26649","Pakistan",1,NA,2,3,0,NA,2,4,"Droughts or water shortages",NA,3,0,-0.733058365550917,-0.440039358996632,1547.9,0.152773024862693
"26650","Pakistan",1,NA,NA,3,NA,NA,NA,NA,"Don't know",NA,2,5,-0.733058365550917,-0.440039358996632,1547.9,0.152773024862693
"26651","Pakistan",1,NA,NA,NA,NA,NA,NA,NA,"Don't know",NA,3,0,0,NA,1547.9,0.152773024862693
"26652","Pakistan",1,NA,4,4,0,0,4,1,"Droughts or water shortages",1,4,8,-1.84424493864867,0.806206591320783,1547.9,0.152773024862693
"26653","Pakistan",1,NA,1,4,0,1,1,4,"Droughts or water shortages",0,4,16,1.48931478064458,0.806206591320783,1547.9,0.152773024862693
"26654","Pakistan",1,NA,4,4,0,NA,NA,NA,"Don't know",NA,4,10,0.378128207546834,0.806206591320783,1547.9,0.152773024862693
"26655","Pakistan",1,NA,4,4,0,NA,NA,4,"Severe weather, like floods or intense storms",0,4,10,2.04490806719346,0.806206591320783,1547.9,0.152773024862693
"26656","Pakistan",1,NA,NA,NA,NA,NA,NA,NA,"Don't know",NA,4,12,-1.28865165209979,NA,1547.9,0.152773024862693
"26657","Pakistan",1,NA,3,1,NA,1,4,4,"Droughts or water shortages",NA,4,5,0.378128207546834,-2.93253125963146,1547.9,0.152773024862693
"26658","Pakistan",0,NA,2,2,1,1,3,2,"Severe weather, like floods or intense storms",1,2,1,-0.177465079002042,-1.68628530931405,1547.9,0.152773024862693
"26659","Pakistan",1,NA,NA,NA,NA,NA,NA,NA,"Don't know",NA,4,0,0,NA,1547.9,0.152773024862693
"26660","Pakistan",0,NA,4,4,0,1,2,4,"Droughts or water shortages",1,3,14,0.933721494095709,0.806206591320783,1547.9,0.152773024862693
"26661","Pakistan",0,NA,4,4,0,1,1,3,"Droughts or water shortages",NA,4,7,-1.28865165209979,0.806206591320783,1547.9,0.152773024862693
"26662","Pakistan",1,NA,3,3,1,0,1,4,"Droughts or water shortages",NA,2,12,2.04490806719346,-0.440039358996632,1547.9,0.152773024862693
"26663","Pakistan",0,NA,4,4,1,1,2,4,"Droughts or water shortages",1,4,7,-0.177465079002042,0.806206591320783,1547.9,0.152773024862693
"26664","Pakistan",1,NA,3,3,0,1,NA,4,"Severe weather, like floods or intense storms",1,4,10,0.378128207546834,-0.440039358996632,1547.9,0.152773024862693
"26665","Pakistan",1,NA,3,4,0,0,2,4,"Droughts or water shortages",0,4,6,0,0.806206591320783,1547.9,0.152773024862693
"26666","Pakistan",0,NA,3,3,0,1,1,3,"Droughts or water shortages",0,4,10,-0.177465079002042,-0.440039358996632,1547.9,0.152773024862693
"26667","Pakistan",1,NA,NA,NA,NA,NA,NA,4,"Severe weather, like floods or intense storms",0,4,0,0.378128207546834,NA,1547.9,0.152773024862693
"26668","Pakistan",1,NA,4,3,0,1,2,3,"Droughts or water shortages",0,4,12,2.04490806719346,-0.440039358996632,1547.9,0.152773024862693
"26669","Pakistan",0,NA,2,3,0,NA,NA,4,"Severe weather, like floods or intense storms",NA,3,5,0.378128207546834,-0.440039358996632,1547.9,0.152773024862693
"26670","Pakistan",1,NA,4,NA,0,NA,NA,NA,"Severe weather, like floods or intense storms",NA,4,0,-0.177465079002042,NA,1547.9,0.152773024862693
"26671","Pakistan",1,NA,3,3,NA,1,NA,3,"Severe weather, like floods or intense storms",0,4,10,-0.177465079002042,-0.440039358996632,1547.9,0.152773024862693
"26672","Pakistan",1,NA,NA,NA,NA,NA,NA,NA,"Don't know",NA,4,0,-0.733058365550917,NA,1547.9,0.152773024862693
"26673","Pakistan",1,NA,NA,2,NA,0,4,1,"Long periods of unusually hot weather",NA,3,4,0,-1.68628530931405,1547.9,0.152773024862693
"26674","Pakistan",1,NA,4,3,0,NA,NA,4,"Droughts or water shortages",0,4,0,-0.733058365550917,-0.440039358996632,1547.9,0.152773024862693
"26675","Pakistan",0,NA,NA,4,0,1,2,3,"Droughts or water shortages",NA,4,0,-1.84424493864867,0.806206591320783,1547.9,0.152773024862693
"26676","Pakistan",1,NA,4,4,0,1,2,4,"Droughts or water shortages",NA,3,5,0,0.806206591320783,1547.9,0.152773024862693
"26677","Pakistan",0,NA,3,3,1,1,NA,3,"Droughts or water shortages",NA,4,0,0,-0.440039358996632,1547.9,0.152773024862693
"26678","Pakistan",1,NA,NA,NA,NA,NA,NA,NA,"Don't know",NA,4,0,-0.733058365550917,NA,1547.9,0.152773024862693
"26679","Pakistan",0,NA,4,4,1,1,2,4,"Droughts or water shortages",1,4,18,0,0.806206591320783,1547.9,0.152773024862693
"26680","Pakistan",1,NA,3,3,NA,NA,2,3,"Long periods of unusually hot weather",NA,4,10,-0.733058365550917,-0.440039358996632,1547.9,0.152773024862693
"26681","Pakistan",1,NA,NA,NA,NA,NA,NA,NA,"Don't know",NA,4,0,-0.733058365550917,NA,1547.9,0.152773024862693
"26682","Pakistan",0,NA,3,4,0,1,2,3,"Droughts or water shortages",0,4,12,0.378128207546834,0.806206591320783,1547.9,0.152773024862693
"26683","Pakistan",1,NA,2,4,1,1,2,4,"Droughts or water shortages",NA,4,0,-0.733058365550917,0.806206591320783,1547.9,0.152773024862693
"26684","Pakistan",1,NA,4,3,0,1,3,3,"Severe weather, like floods or intense storms",1,4,4,-1.28865165209979,-0.440039358996632,1547.9,0.152773024862693
"26685","Pakistan",0,NA,NA,4,NA,NA,NA,4,"Severe weather, like floods or intense storms",NA,4,0,0.378128207546834,0.806206591320783,1547.9,0.152773024862693
"26686","Pakistan",1,NA,3,4,NA,1,1,4,"Severe weather, like floods or intense storms",1,4,7,-0.733058365550917,0.806206591320783,1547.9,0.152773024862693
"26687","Pakistan",0,NA,4,4,1,1,NA,3,"Droughts or water shortages",1,4,0,-0.733058365550917,0.806206591320783,1547.9,0.152773024862693
"26688","Pakistan",1,NA,NA,4,0,1,1,4,"Severe weather, like floods or intense storms",0,4,0,0.378128207546834,0.806206591320783,1547.9,0.152773024862693
"26689","Pakistan",0,NA,4,2,0,NA,3,3,"Severe weather, like floods or intense storms",0,4,10,-0.177465079002042,-1.68628530931405,1547.9,0.152773024862693
"26690","Pakistan",0,NA,NA,4,0,0,3,3,"Droughts or water shortages",1,3,9,-0.177465079002042,0.806206591320783,1547.9,0.152773024862693
"26691","Pakistan",1,NA,NA,NA,NA,NA,NA,3,"Rising sea levels",NA,4,0,0.378128207546834,NA,1547.9,0.152773024862693
"26692","Pakistan",0,NA,4,4,1,1,1,NA,"Droughts or water shortages",0,4,14,0.933721494095709,0.806206591320783,1547.9,0.152773024862693
"26693","Pakistan",1,NA,2,2,1,NA,3,2,"Severe weather, like floods or intense storms",0,4,0,-0.177465079002042,-1.68628530931405,1547.9,0.152773024862693
"26694","Pakistan",0,NA,3,3,1,0,1,3,"Severe weather, like floods or intense storms",0,4,12,2.04490806719346,-0.440039358996632,1547.9,0.152773024862693
"26695","Pakistan",1,NA,NA,1,NA,NA,NA,1,"Don't know",NA,3,0,0,-2.93253125963146,1547.9,0.152773024862693
"26696","Pakistan",0,NA,4,4,1,1,NA,4,"Droughts or water shortages",NA,3,0,-0.733058365550917,0.806206591320783,1547.9,0.152773024862693
"26697","Pakistan",1,NA,NA,NA,NA,NA,NA,NA,"Don't know",NA,4,10,0.378128207546834,NA,1547.9,0.152773024862693
"26698","Pakistan",1,NA,3,3,NA,NA,NA,NA,"Long periods of unusually hot weather",NA,4,0,-1.28865165209979,-0.440039358996632,1547.9,0.152773024862693
"26699","Pakistan",0,NA,2,3,0,1,2,4,"Long periods of unusually hot weather",1,4,10,-0.733058365550917,-0.440039358996632,1547.9,0.152773024862693
"26700","Pakistan",1,NA,4,4,0,NA,NA,4,"Severe weather, like floods or intense storms",0,4,0,-0.177465079002042,0.806206591320783,1547.9,0.152773024862693
"26701","Pakistan",0,NA,2,2,NA,1,3,2,"Severe weather, like floods or intense storms",1,4,12,0,-1.68628530931405,1547.9,0.152773024862693
"26702","Pakistan",0,NA,4,4,0,1,1,4,"Severe weather, like floods or intense storms",0,4,11,1.48931478064458,0.806206591320783,1547.9,0.152773024862693
"26703","Pakistan",0,NA,3,3,0,1,2,3,"Severe weather, like floods or intense storms",1,3,12,0,-0.440039358996632,1547.9,0.152773024862693
"26704","Pakistan",0,NA,NA,4,0,1,NA,2,"Severe weather, like floods or intense storms",1,4,7,0,0.806206591320783,1547.9,0.152773024862693
"26705","Pakistan",0,NA,2,2,1,0,3,3,"Severe weather, like floods or intense storms",1,3,14,0,-1.68628530931405,1547.9,0.152773024862693
"26706","Pakistan",1,NA,NA,NA,NA,NA,NA,4,"Severe weather, like floods or intense storms",0,4,0,0.378128207546834,NA,1547.9,0.152773024862693
"26707","Pakistan",1,NA,NA,1,NA,NA,NA,1,"Severe weather, like floods or intense storms",NA,4,4,0.933721494095709,-2.93253125963146,1547.9,0.152773024862693
"26708","Pakistan",1,NA,2,2,NA,1,2,4,"Severe weather, like floods or intense storms",NA,3,10,1.48931478064458,-1.68628530931405,1547.9,0.152773024862693
"26709","Pakistan",1,NA,4,4,0,1,2,4,"Droughts or water shortages",0,4,5,-0.733058365550917,0.806206591320783,1547.9,0.152773024862693
"26710","Pakistan",0,NA,3,4,0,1,2,3,"Droughts or water shortages",0,4,8,0,0.806206591320783,1547.9,0.152773024862693
"26711","Pakistan",1,NA,NA,2,NA,1,1,4,"Droughts or water shortages",1,4,6,0.933721494095709,-1.68628530931405,1547.9,0.152773024862693
"26712","Pakistan",1,NA,1,2,NA,NA,4,1,"Severe weather, like floods or intense storms",0,4,0,0,-1.68628530931405,1547.9,0.152773024862693
"26713","Pakistan",1,NA,4,4,0,NA,1,4,"Droughts or water shortages",0,4,12,0.378128207546834,0.806206591320783,1547.9,0.152773024862693
"26714","Pakistan",1,NA,3,2,NA,NA,2,3,"Severe weather, like floods or intense storms",NA,3,3,0,-1.68628530931405,1547.9,0.152773024862693
"26715","Pakistan",1,NA,4,4,0,1,1,4,"Droughts or water shortages",0,4,12,-0.733058365550917,0.806206591320783,1547.9,0.152773024862693
"26716","Pakistan",1,NA,NA,NA,NA,NA,NA,NA,"Don't know",NA,4,0,1.48931478064458,NA,1547.9,0.152773024862693
"26717","Pakistan",1,NA,3,3,NA,NA,4,3,"Severe weather, like floods or intense storms",0,4,0,-1.28865165209979,-0.440039358996632,1547.9,0.152773024862693
"26718","Pakistan",1,NA,4,3,0,0,1,4,"Severe weather, like floods or intense storms",0,4,16,-0.177465079002042,-0.440039358996632,1547.9,0.152773024862693
"26719","Pakistan",1,NA,1,1,NA,1,NA,NA,"Don't know",0,3,8,-0.733058365550917,-2.93253125963146,1547.9,0.152773024862693
"26720","Pakistan",1,NA,3,4,NA,NA,NA,NA,"Long periods of unusually hot weather",NA,4,0,0,0.806206591320783,1547.9,0.152773024862693
"26721","Pakistan",0,NA,4,4,0,1,1,3,"Droughts or water shortages",NA,4,0,-1.28865165209979,0.806206591320783,1547.9,0.152773024862693
"26722","Pakistan",0,NA,3,3,1,1,3,3,"Long periods of unusually hot weather",1,3,10,-0.177465079002042,-0.440039358996632,1547.9,0.152773024862693
"26723","Pakistan",0,NA,4,4,0,1,1,4,"Severe weather, like floods or intense storms",NA,4,7,-0.177465079002042,0.806206591320783,1547.9,0.152773024862693
"26724","Pakistan",0,NA,3,4,0,1,1,4,"Droughts or water shortages",NA,4,4,-0.733058365550917,0.806206591320783,1547.9,0.152773024862693
"26725","Pakistan",0,NA,NA,3,NA,1,NA,3,"Long periods of unusually hot weather",0,3,0,0,-0.440039358996632,1547.9,0.152773024862693
"26726","Pakistan",1,NA,NA,NA,NA,NA,NA,NA,"Don't know",NA,4,0,-0.733058365550917,NA,1547.9,0.152773024862693
"26727","Pakistan",1,NA,NA,NA,NA,NA,NA,NA,"Don't know",NA,4,0,-1.28865165209979,NA,1547.9,0.152773024862693
"26728","Pakistan",1,NA,NA,NA,NA,NA,NA,NA,"Don't know",NA,4,0,-0.733058365550917,NA,1547.9,0.152773024862693
"26729","Pakistan",1,NA,NA,NA,NA,NA,NA,NA,"Droughts or water shortages",NA,4,0,-1.84424493864867,NA,1547.9,0.152773024862693
"26730","Pakistan",0,NA,NA,NA,NA,NA,NA,NA,"Don't know",NA,4,5,-1.28865165209979,NA,1547.9,0.152773024862693
"26731","Pakistan",0,NA,3,NA,NA,NA,1,NA,"Droughts or water shortages",0,2,9,0.378128207546834,NA,1547.9,0.152773024862693
"26732","Pakistan",0,NA,2,NA,NA,NA,1,4,"Don't know",1,3,12,1.48931478064458,NA,1547.9,0.152773024862693
"26733","Pakistan",1,NA,NA,NA,NA,NA,NA,NA,"Long periods of unusually hot weather",NA,4,0,-0.733058365550917,NA,1547.9,0.152773024862693
"26734","Pakistan",1,NA,4,3,0,1,NA,3,"Droughts or water shortages",NA,4,10,0,-0.440039358996632,1547.9,0.152773024862693
"26735","Pakistan",0,NA,NA,NA,NA,NA,NA,NA,"Don't know",NA,4,0,-0.177465079002042,NA,1547.9,0.152773024862693
"26736","Pakistan",1,NA,NA,NA,NA,NA,NA,NA,"Don't know",NA,4,0,0.378128207546834,NA,1547.9,0.152773024862693
"26737","Pakistan",0,NA,2,2,1,NA,3,3,NA,NA,2,12,0,-1.68628530931405,1547.9,0.152773024862693
"26738","Pakistan",0,NA,3,4,1,NA,NA,3,"Long periods of unusually hot weather",0,4,12,0,0.806206591320783,1547.9,0.152773024862693
"26739","Pakistan",1,NA,4,4,NA,NA,1,4,"Don't know",NA,4,0,0,0.806206591320783,1547.9,0.152773024862693
"26740","Pakistan",0,NA,3,3,1,NA,NA,3,"Severe weather, like floods or intense storms",1,4,10,0,-0.440039358996632,1547.9,0.152773024862693
"26741","Pakistan",1,NA,2,2,NA,0,2,3,"Long periods of unusually hot weather",1,3,12,2.04490806719346,-1.68628530931405,1547.9,0.152773024862693
"26742","Pakistan",0,NA,3,4,NA,NA,NA,NA,"Don't know",NA,2,NA,0,0.806206591320783,1547.9,0.152773024862693
"26743","Pakistan",1,NA,1,1,NA,NA,4,1,"Don't know",NA,3,0,0,-2.93253125963146,1547.9,0.152773024862693
"26744","Pakistan",0,NA,NA,1,NA,1,NA,2,"Droughts or water shortages",NA,3,10,-0.177465079002042,-2.93253125963146,1547.9,0.152773024862693
"26745","Pakistan",1,NA,NA,3,NA,NA,NA,NA,"Severe weather, like floods or intense storms",NA,4,0,0,-0.440039358996632,1547.9,0.152773024862693
"26746","Pakistan",1,NA,2,NA,NA,NA,NA,1,"Don't know",NA,3,0,-0.733058365550917,NA,1547.9,0.152773024862693
"26747","Pakistan",1,NA,NA,NA,NA,NA,NA,4,"Don't know",NA,NA,0,0,NA,1547.9,0.152773024862693
"26748","Pakistan",1,NA,NA,NA,NA,NA,NA,NA,"Don't know",NA,4,0,0,NA,1547.9,0.152773024862693
"26749","Pakistan",1,NA,4,4,0,NA,NA,NA,"Don't know",0,4,0,-0.177465079002042,0.806206591320783,1547.9,0.152773024862693
"26750","Pakistan",0,NA,2,4,0,0,2,4,"Droughts or water shortages",1,4,10,2.04490806719346,0.806206591320783,1547.9,0.152773024862693
"26751","Pakistan",0,NA,2,3,1,1,3,2,"Long periods of unusually hot weather",0,3,7,-0.733058365550917,-0.440039358996632,1547.9,0.152773024862693
"26752","Pakistan",1,NA,4,4,1,1,1,4,"Severe weather, like floods or intense storms",1,4,12,2.04490806719346,0.806206591320783,1547.9,0.152773024862693
"26753","Pakistan",0,NA,3,1,NA,1,4,NA,"Don't know",1,3,0,0,-2.93253125963146,1547.9,0.152773024862693
"26754","Pakistan",1,NA,4,4,NA,1,NA,3,"Don't know",1,3,10,2.04490806719346,0.806206591320783,1547.9,0.152773024862693
"26755","Pakistan",0,NA,3,3,1,1,NA,4,"Severe weather, like floods or intense storms",1,4,0,0,-0.440039358996632,1547.9,0.152773024862693
"26756","Pakistan",1,NA,NA,NA,NA,NA,NA,NA,"Don't know",NA,4,0,1.48931478064458,NA,1547.9,0.152773024862693
"26757","Pakistan",0,NA,3,4,1,0,2,4,"Severe weather, like floods or intense storms",1,3,14,-1.28865165209979,0.806206591320783,1547.9,0.152773024862693
"26758","Pakistan",1,NA,3,4,0,NA,2,3,"Long periods of unusually hot weather",0,4,12,1.48931478064458,0.806206591320783,1547.9,0.152773024862693
"26759","Pakistan",0,NA,3,3,0,0,2,3,"Severe weather, like floods or intense storms",1,4,19,0.933721494095709,-0.440039358996632,1547.9,0.152773024862693
"26760","Pakistan",0,NA,3,1,NA,NA,NA,NA,"Severe weather, like floods or intense storms",NA,3,8,-1.84424493864867,-2.93253125963146,1547.9,0.152773024862693
"26761","Pakistan",0,NA,2,3,0,1,3,3,"Long periods of unusually hot weather",0,3,0,-1.84424493864867,-0.440039358996632,1547.9,0.152773024862693
"26762","Pakistan",0,NA,3,3,1,NA,NA,3,"Severe weather, like floods or intense storms",0,3,0,-0.177465079002042,-0.440039358996632,1547.9,0.152773024862693
"26763","Pakistan",1,NA,2,4,1,1,4,4,"Droughts or water shortages",0,2,10,0.378128207546834,0.806206591320783,1547.9,0.152773024862693
"26764","Pakistan",0,NA,3,4,0,0,2,4,"Droughts or water shortages",0,4,10,0.378128207546834,0.806206591320783,1547.9,0.152773024862693
"26765","Pakistan",0,NA,3,4,0,1,1,4,"Droughts or water shortages",0,3,10,0.933721494095709,0.806206591320783,1547.9,0.152773024862693
"26766","Pakistan",0,NA,2,4,1,1,1,4,"Droughts or water shortages",1,4,10,-0.177465079002042,0.806206591320783,1547.9,0.152773024862693
"26767","Pakistan",0,NA,4,4,1,1,2,3,"Severe weather, like floods or intense storms",0,4,0,2.04490806719346,0.806206591320783,1547.9,0.152773024862693
"26768","Pakistan",0,NA,3,4,1,0,2,3,"Droughts or water shortages",0,4,10,2.04490806719346,0.806206591320783,1547.9,0.152773024862693
"26769","Pakistan",0,NA,3,4,0,0,2,3,"Droughts or water shortages",0,4,10,1.48931478064458,0.806206591320783,1547.9,0.152773024862693
"26770","Pakistan",0,NA,3,4,0,0,2,3,"Droughts or water shortages",0,4,10,-0.177465079002042,0.806206591320783,1547.9,0.152773024862693
"26771","Pakistan",0,NA,3,4,0,0,1,4,"Severe weather, like floods or intense storms",0,3,0,0.378128207546834,0.806206591320783,1547.9,0.152773024862693
"26772","Pakistan",0,NA,3,4,1,1,2,2,"Severe weather, like floods or intense storms",NA,3,5,0.378128207546834,0.806206591320783,1547.9,0.152773024862693
"26773","Pakistan",0,NA,2,4,0,1,2,4,"Severe weather, like floods or intense storms",1,3,10,2.04490806719346,0.806206591320783,1547.9,0.152773024862693
"26774","Pakistan",0,NA,2,4,1,1,2,4,"Severe weather, like floods or intense storms",NA,3,14,-1.28865165209979,0.806206591320783,1547.9,0.152773024862693
"26775","Pakistan",0,NA,3,4,0,0,1,4,"Droughts or water shortages",0,4,16,2.04490806719346,0.806206591320783,1547.9,0.152773024862693
"26776","Pakistan",0,NA,4,2,NA,NA,4,1,"Climate change does not exist (Volunteered)",NA,4,0,0,-1.68628530931405,1547.9,0.152773024862693
"26777","Pakistan",0,NA,NA,NA,NA,NA,NA,NA,"Don't know",NA,3,2,0.378128207546834,NA,1547.9,0.152773024862693
"26778","Pakistan",1,NA,NA,NA,NA,NA,NA,NA,"Don't know",NA,3,0,-0.177465079002042,NA,1547.9,0.152773024862693
"26779","Pakistan",1,NA,2,3,0,0,1,4,"Severe weather, like floods or intense storms",1,3,5,-0.733058365550917,-0.440039358996632,1547.9,0.152773024862693
"26780","Pakistan",1,NA,2,4,1,NA,NA,2,"Don't know",NA,2,0,-1.28865165209979,0.806206591320783,1547.9,0.152773024862693
"26781","Pakistan",0,NA,3,3,0,1,3,3,"Severe weather, like floods or intense storms",1,1,13,2.04490806719346,-0.440039358996632,1547.9,0.152773024862693
"26782","Pakistan",1,NA,3,3,1,1,1,2,"Severe weather, like floods or intense storms",1,4,4,0,-0.440039358996632,1547.9,0.152773024862693
"26783","Pakistan",1,NA,4,4,0,1,3,4,"Droughts or water shortages",NA,3,0,-0.177465079002042,0.806206591320783,1547.9,0.152773024862693
"26784","Pakistan",1,NA,1,2,1,0,4,1,"Droughts or water shortages",0,4,0,0,-1.68628530931405,1547.9,0.152773024862693
"26785","Pakistan",0,NA,3,2,NA,0,3,2,"Droughts or water shortages",NA,4,8,-0.177465079002042,-1.68628530931405,1547.9,0.152773024862693
"26786","Pakistan",0,NA,2,4,1,1,1,3,"Severe weather, like floods or intense storms",NA,3,0,0,0.806206591320783,1547.9,0.152773024862693
"26787","Pakistan",0,NA,1,1,NA,NA,4,1,"Long periods of unusually hot weather",0,3,5,-1.28865165209979,-2.93253125963146,1547.9,0.152773024862693
"26788","Pakistan",0,NA,3,4,0,1,2,3,"Droughts or water shortages",1,2,12,2.04490806719346,0.806206591320783,1547.9,0.152773024862693
"26789","Pakistan",0,NA,3,4,0,0,3,3,"Droughts or water shortages",1,3,12,2.04490806719346,0.806206591320783,1547.9,0.152773024862693
"26790","Pakistan",0,NA,3,NA,NA,NA,NA,NA,"Don't know",NA,4,6,-0.733058365550917,NA,1547.9,0.152773024862693
"26791","Pakistan",0,NA,1,NA,NA,1,NA,NA,"Severe weather, like floods or intense storms",0,4,5,0,NA,1547.9,0.152773024862693
"26792","Pakistan",0,NA,NA,NA,NA,NA,NA,NA,"Don't know",NA,3,0,-0.177465079002042,NA,1547.9,0.152773024862693
"26793","Pakistan",0,NA,3,4,1,1,1,3,"Droughts or water shortages",1,2,12,0,0.806206591320783,1547.9,0.152773024862693
"26794","Pakistan",1,NA,NA,NA,NA,NA,NA,NA,"Don't know",NA,3,0,2.04490806719346,NA,1547.9,0.152773024862693
"26795","Pakistan",1,NA,NA,NA,NA,NA,NA,NA,"Don't know",NA,4,0,-0.733058365550917,NA,1547.9,0.152773024862693
"26796","Pakistan",0,NA,3,4,0,1,2,2,"Long periods of unusually hot weather",0,2,10,-0.177465079002042,0.806206591320783,1547.9,0.152773024862693
